,Dis No,Country,Year,Month,Rel_Hum
75751,2005-0339-CHN,China,2020,8,75.0
75752,2005-0339-CHN,China,2020,9,78.0
75753,2005-0339-CHN,China,2020,10,83.0
75754,2005-0339-CHN,China,2020,11,84.0
75755,2005-0339-CHN,China,2020,12,86.0
82656,2015-0393-SDN,Sudan (the),2020,1,41.0
82657,2015-0393-SDN,Sudan (the),2020,2,32.0
82658,2015-0393-SDN,Sudan (the),2020,3,20.0
82659,2015-0393-SDN,Sudan (the),2020,4,16.0
82660,2015-0393-SDN,Sudan (the),2020,5,14.0
82661,2015-0393-SDN,Sudan (the),2020,6,14.0
82662,2015-0393-SDN,Sudan (the),2020,7,19.0
82663,2015-0393-SDN,Sudan (the),2020,8,24.0
82664,2015-0393-SDN,Sudan (the),2020,9,19.0
82665,2015-0393-SDN,Sudan (the),2020,10,21.0
82666,2015-0393-SDN,Sudan (the),2020,11,39.0
82667,2015-0393-SDN,Sudan (the),2020,12,35.0
86976,2018-0226-KOR,Korea (the Republic of),2020,1,71.0
86977,2018-0226-KOR,Korea (the Republic of),2020,2,70.0
86978,2018-0226-KOR,Korea (the Republic of),2020,3,61.0
86979,2018-0226-KOR,Korea (the Republic of),2020,4,55.0
86980,2018-0226-KOR,Korea (the Republic of),2020,5,70.0
86981,2018-0226-KOR,Korea (the Republic of),2020,6,76.0
86982,2018-0226-KOR,Korea (the Republic of),2020,7,84.0
86983,2018-0226-KOR,Korea (the Republic of),2020,8,83.0
86984,2018-0226-KOR,Korea (the Republic of),2020,9,78.0
86985,2018-0226-KOR,Korea (the Republic of),2020,10,67.0
86986,2018-0226-KOR,Korea (the Republic of),2020,11,67.0
86987,2018-0226-KOR,Korea (the Republic of),2020,12,66.0
90576,2003-0391-ESP,Spain,2020,1,77.0
90577,2003-0391-ESP,Spain,2020,2,75.0
90578,2003-0391-ESP,Spain,2020,3,79.0
90579,2003-0391-ESP,Spain,2020,4,79.0
90580,2003-0391-ESP,Spain,2020,5,81.0
90581,2003-0391-ESP,Spain,2020,6,85.0
90582,2003-0391-ESP,Spain,2020,7,93.0
90583,2003-0391-ESP,Spain,2020,8,81.0
90584,2003-0391-ESP,Spain,2020,9,77.0
90585,2003-0391-ESP,Spain,2020,10,70.0
90586,2003-0391-ESP,Spain,2020,11,74.0
90587,2003-0391-ESP,Spain,2020,12,72.0
94176,2015-0610-JPN,Japan,2020,1,69.0
94177,2015-0610-JPN,Japan,2020,2,60.0
94178,2015-0610-JPN,Japan,2020,3,65.0
94179,2015-0610-JPN,Japan,2020,4,68.0
94180,2015-0610-JPN,Japan,2020,5,77.0
94181,2015-0610-JPN,Japan,2020,6,84.0
94182,2015-0610-JPN,Japan,2020,7,91.0
94183,2015-0610-JPN,Japan,2020,8,80.0
94184,2015-0610-JPN,Japan,2020,9,87.0
94185,2015-0610-JPN,Japan,2020,10,82.0
94186,2015-0610-JPN,Japan,2020,11,72.0
94187,2015-0610-JPN,Japan,2020,12,61.0
99360,2005-0347-PAK,Pakistan,2020,1,67.66666666666667
99361,2005-0347-PAK,Pakistan,2020,2,53.0
99362,2005-0347-PAK,Pakistan,2020,3,53.333333333333336
99363,2005-0347-PAK,Pakistan,2020,4,45.333333333333336
99364,2005-0347-PAK,Pakistan,2020,5,43.666666666666664
99365,2005-0347-PAK,Pakistan,2020,6,48.333333333333336
99366,2005-0347-PAK,Pakistan,2020,7,56.333333333333336
99367,2005-0347-PAK,Pakistan,2020,8,63.0
99368,2005-0347-PAK,Pakistan,2020,9,53.0
99369,2005-0347-PAK,Pakistan,2020,10,43.0
99370,2005-0347-PAK,Pakistan,2020,11,50.0
99371,2005-0347-PAK,Pakistan,2020,12,58.333333333333336
101088,2000-0380-ROU,Romania,2020,1,77.0
101089,2000-0380-ROU,Romania,2020,2,69.0
101090,2000-0380-ROU,Romania,2020,3,66.5
101091,2000-0380-ROU,Romania,2020,4,47.5
101092,2000-0380-ROU,Romania,2020,5,62.0
101093,2000-0380-ROU,Romania,2020,6,65.5
101094,2000-0380-ROU,Romania,2020,7,56.5
101095,2000-0380-ROU,Romania,2020,8,54.5
101096,2000-0380-ROU,Romania,2020,9,55.0
101097,2000-0380-ROU,Romania,2020,10,77.0
101098,2000-0380-ROU,Romania,2020,11,85.0
101099,2000-0380-ROU,Romania,2020,12,90.5
104544,2003-0250-PAK,Pakistan,2020,1,70.0
104545,2003-0250-PAK,Pakistan,2020,2,53.0
104546,2003-0250-PAK,Pakistan,2020,3,76.0
104547,2003-0250-PAK,Pakistan,2020,4,65.0
104548,2003-0250-PAK,Pakistan,2020,5,51.0
104549,2003-0250-PAK,Pakistan,2020,6,64.0
104550,2003-0250-PAK,Pakistan,2020,7,71.0
104551,2003-0250-PAK,Pakistan,2020,8,81.0
104552,2003-0250-PAK,Pakistan,2020,9,69.0
104553,2003-0250-PAK,Pakistan,2020,10,45.0
104554,2003-0250-PAK,Pakistan,2020,11,55.0
104555,2003-0250-PAK,Pakistan,2020,12,58.0
107712,2020-0530-NLD,Netherlands (the),2020,1,89.0
107713,2020-0530-NLD,Netherlands (the),2020,2,80.0
107714,2020-0530-NLD,Netherlands (the),2020,3,72.0
107715,2020-0530-NLD,Netherlands (the),2020,4,65.0
107716,2020-0530-NLD,Netherlands (the),2020,5,67.0
107717,2020-0530-NLD,Netherlands (the),2020,6,73.0
107718,2020-0530-NLD,Netherlands (the),2020,7,77.0
107719,2020-0530-NLD,Netherlands (the),2020,8,75.0
107720,2020-0530-NLD,Netherlands (the),2020,9,81.0
107721,2020-0530-NLD,Netherlands (the),2020,10,86.0
107722,2020-0530-NLD,Netherlands (the),2020,11,87.0
107723,2020-0530-NLD,Netherlands (the),2020,12,91.0
108432,2006-0387-USA,United States of America (the),2020,1,74.0
108433,2006-0387-USA,United States of America (the),2020,2,71.0
108434,2006-0387-USA,United States of America (the),2020,3,69.0
108435,2006-0387-USA,United States of America (the),2020,4,71.0
108436,2006-0387-USA,United States of America (the),2020,5,68.0
108437,2006-0387-USA,United States of America (the),2020,6,80.0
108438,2006-0387-USA,United States of America (the),2020,7,82.0
108439,2006-0387-USA,United States of America (the),2020,8,79.0
108440,2006-0387-USA,United States of America (the),2020,9,77.0
108441,2006-0387-USA,United States of America (the),2020,10,75.0
108442,2006-0387-USA,United States of America (the),2020,11,65.0
108443,2006-0387-USA,United States of America (the),2020,12,68.0
113472,2008-0662-JPN,Japan,2020,1,68.0
113473,2008-0662-JPN,Japan,2020,2,61.0
113474,2008-0662-JPN,Japan,2020,3,65.0
113475,2008-0662-JPN,Japan,2020,4,61.0
113476,2008-0662-JPN,Japan,2020,5,65.0
113477,2008-0662-JPN,Japan,2020,6,74.0
113478,2008-0662-JPN,Japan,2020,7,85.0
113479,2008-0662-JPN,Japan,2020,8,71.0
113480,2008-0662-JPN,Japan,2020,9,77.0
113481,2008-0662-JPN,Japan,2020,10,76.0
113482,2008-0662-JPN,Japan,2020,11,70.0
113483,2008-0662-JPN,Japan,2020,12,66.0
116064,2003-0391-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,1,72.5
116065,2003-0391-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,2,79.5
116066,2003-0391-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,3,83.0
116067,2003-0391-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,4,82.0
116068,2003-0391-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,5,87.0
116069,2003-0391-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,6,92.5
116070,2003-0391-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,7,95.0
116071,2003-0391-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,8,93.5
116072,2003-0391-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,9,85.5
116073,2003-0391-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,10,82.0
116074,2003-0391-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,11,75.5
116075,2003-0391-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,12,74.5
117360,2019-0296-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,1,72.5
117361,2019-0296-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,2,79.0
117362,2019-0296-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,3,84.0
117363,2019-0296-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,4,82.0
117364,2019-0296-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,5,87.5
117365,2019-0296-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,6,91.0
117366,2019-0296-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,7,94.0
117367,2019-0296-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,8,91.5
117368,2019-0296-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,9,81.0
117369,2019-0296-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,10,78.5
117370,2019-0296-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,11,75.0
117371,2019-0296-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,12,74.5
118368,2015-0232-PAK,Pakistan,2020,1,65.5
118369,2015-0232-PAK,Pakistan,2020,2,57.0
118370,2015-0232-PAK,Pakistan,2020,3,63.0
118371,2015-0232-PAK,Pakistan,2020,4,51.5
118372,2015-0232-PAK,Pakistan,2020,5,51.5
118373,2015-0232-PAK,Pakistan,2020,6,55.5
118374,2015-0232-PAK,Pakistan,2020,7,61.0
118375,2015-0232-PAK,Pakistan,2020,8,67.0
118376,2015-0232-PAK,Pakistan,2020,9,67.5
118377,2015-0232-PAK,Pakistan,2020,10,53.5
118378,2015-0232-PAK,Pakistan,2020,11,58.5
118379,2015-0232-PAK,Pakistan,2020,12,62.5
119088,2004-0310-CHN,China,2020,1,69.0
119089,2004-0310-CHN,China,2020,2,75.0
119090,2004-0310-CHN,China,2020,3,81.0
119091,2004-0310-CHN,China,2020,4,77.0
119092,2004-0310-CHN,China,2020,5,80.0
119093,2004-0310-CHN,China,2020,6,80.0
119094,2004-0310-CHN,China,2020,7,72.0
119095,2004-0310-CHN,China,2020,8,83.0
119096,2004-0310-CHN,China,2020,9,85.0
119097,2004-0310-CHN,China,2020,10,69.0
119098,2004-0310-CHN,China,2020,11,65.0
119099,2004-0310-CHN,China,2020,12,62.0
119376,2002-0531-CHN,China,2020,1,75.5
119377,2002-0531-CHN,China,2020,2,71.0
119378,2002-0531-CHN,China,2020,3,59.5
119379,2002-0531-CHN,China,2020,4,57.5
119380,2002-0531-CHN,China,2020,5,65.5
119381,2002-0531-CHN,China,2020,6,68.5
119382,2002-0531-CHN,China,2020,7,82.0
119383,2002-0531-CHN,China,2020,8,76.0
119384,2002-0531-CHN,China,2020,9,78.0
119385,2002-0531-CHN,China,2020,10,74.0
119386,2002-0531-CHN,China,2020,11,71.5
119387,2002-0531-CHN,China,2020,12,65.5
122112,2018-0235-FRA,France,2020,1,77.0
122113,2018-0235-FRA,France,2020,2,78.0
122114,2018-0235-FRA,France,2020,3,86.0
122115,2018-0235-FRA,France,2020,4,82.0
122116,2018-0235-FRA,France,2020,5,88.0
122117,2018-0235-FRA,France,2020,6,91.0
122118,2018-0235-FRA,France,2020,7,93.0
122119,2018-0235-FRA,France,2020,8,90.0
122120,2018-0235-FRA,France,2020,9,79.0
122121,2018-0235-FRA,France,2020,10,76.0
122122,2018-0235-FRA,France,2020,11,77.0
122123,2018-0235-FRA,France,2020,12,71.0
122832,2019-0650-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,1,75.0
122833,2019-0650-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,2,83.0
122834,2019-0650-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,3,84.0
122835,2019-0650-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,4,84.0
122836,2019-0650-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,5,85.0
122837,2019-0650-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,6,91.0
122838,2019-0650-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,7,91.0
122839,2019-0650-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,8,90.0
122840,2019-0650-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,9,87.0
122841,2019-0650-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,10,84.0
122842,2019-0650-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,11,79.0
122843,2019-0650-GBR,United Kingdom of Great Britain and Northern Ireland (the),2020,12,78.0
133488,2018-0235-ITA,Italy,2020,1,69.0
133489,2018-0235-ITA,Italy,2020,2,71.0
133490,2018-0235-ITA,Italy,2020,3,74.0
133491,2018-0235-ITA,Italy,2020,4,78.0
133492,2018-0235-ITA,Italy,2020,5,79.0
133493,2018-0235-ITA,Italy,2020,6,79.0
133494,2018-0235-ITA,Italy,2020,7,77.0
133495,2018-0235-ITA,Italy,2020,8,78.0
133496,2018-0235-ITA,Italy,2020,9,74.0
133497,2018-0235-ITA,Italy,2020,10,71.0
133498,2018-0235-ITA,Italy,2020,11,76.0
133499,2018-0235-ITA,Italy,2020,12,71.0
134784,2000-0324-HRV,Croatia,2020,1,77.0
134785,2000-0324-HRV,Croatia,2020,2,70.5
134786,2000-0324-HRV,Croatia,2020,3,68.0
134787,2000-0324-HRV,Croatia,2020,4,62.25
134788,2000-0324-HRV,Croatia,2020,5,71.5
134789,2000-0324-HRV,Croatia,2020,6,74.0
134790,2000-0324-HRV,Croatia,2020,7,68.5
134791,2000-0324-HRV,Croatia,2020,8,74.0
134792,2000-0324-HRV,Croatia,2020,9,72.25
134793,2000-0324-HRV,Croatia,2020,10,78.0
134794,2000-0324-HRV,Croatia,2020,11,80.75
134795,2000-0324-HRV,Croatia,2020,12,83.0
135072,2019-0296-BEL,Belgium,2020,1,90.0
135073,2019-0296-BEL,Belgium,2020,2,84.0
135074,2019-0296-BEL,Belgium,2020,3,74.0
135075,2019-0296-BEL,Belgium,2020,4,61.0
135076,2019-0296-BEL,Belgium,2020,5,63.0
135077,2019-0296-BEL,Belgium,2020,6,69.0
135078,2019-0296-BEL,Belgium,2020,7,68.0
135079,2019-0296-BEL,Belgium,2020,8,67.0
135080,2019-0296-BEL,Belgium,2020,9,72.0
135081,2019-0296-BEL,Belgium,2020,10,87.0
135082,2019-0296-BEL,Belgium,2020,11,87.0
135083,2019-0296-BEL,Belgium,2020,12,92.0
135792,2018-0143-PAK,Pakistan,2020,1,61.0
135793,2018-0143-PAK,Pakistan,2020,2,68.0
135794,2018-0143-PAK,Pakistan,2020,3,70.0
135795,2018-0143-PAK,Pakistan,2020,4,84.0
135796,2018-0143-PAK,Pakistan,2020,5,85.0
135797,2018-0143-PAK,Pakistan,2020,6,81.0
135798,2018-0143-PAK,Pakistan,2020,7,81.0
135799,2018-0143-PAK,Pakistan,2020,8,83.0
135800,2018-0143-PAK,Pakistan,2020,9,78.0
135801,2018-0143-PAK,Pakistan,2020,10,71.0
135802,2018-0143-PAK,Pakistan,2020,11,60.0
135803,2018-0143-PAK,Pakistan,2020,12,59.0
135936,2019-0366-NLD,Netherlands (the),2020,1,89.0
135937,2019-0366-NLD,Netherlands (the),2020,2,80.0
135938,2019-0366-NLD,Netherlands (the),2020,3,72.0
135939,2019-0366-NLD,Netherlands (the),2020,4,65.0
135940,2019-0366-NLD,Netherlands (the),2020,5,67.0
135941,2019-0366-NLD,Netherlands (the),2020,6,73.0
135942,2019-0366-NLD,Netherlands (the),2020,7,77.0
135943,2019-0366-NLD,Netherlands (the),2020,8,75.0
135944,2019-0366-NLD,Netherlands (the),2020,9,81.0
135945,2019-0366-NLD,Netherlands (the),2020,10,86.0
135946,2019-0366-NLD,Netherlands (the),2020,11,87.0
135947,2019-0366-NLD,Netherlands (the),2020,12,91.0
136368,2019-0366-BEL,Belgium,2020,1,90.0
136369,2019-0366-BEL,Belgium,2020,2,84.0
136370,2019-0366-BEL,Belgium,2020,3,74.0
136371,2019-0366-BEL,Belgium,2020,4,61.0
136372,2019-0366-BEL,Belgium,2020,5,63.0
136373,2019-0366-BEL,Belgium,2020,6,69.0
136374,2019-0366-BEL,Belgium,2020,7,68.0
136375,2019-0366-BEL,Belgium,2020,8,67.0
136376,2019-0366-BEL,Belgium,2020,9,72.0
136377,2019-0366-BEL,Belgium,2020,10,87.0
136378,2019-0366-BEL,Belgium,2020,11,87.0
136379,2019-0366-BEL,Belgium,2020,12,92.0
137232,2013-0582-CHN,China,2020,1,82.0
137233,2013-0582-CHN,China,2020,2,77.0
137234,2013-0582-CHN,China,2020,3,75.0
137235,2013-0582-CHN,China,2020,4,68.0
137236,2013-0582-CHN,China,2020,5,77.0
137237,2013-0582-CHN,China,2020,6,86.0
137238,2013-0582-CHN,China,2020,7,86.0
137239,2013-0582-CHN,China,2020,8,77.0
137240,2013-0582-CHN,China,2020,9,81.0
137241,2013-0582-CHN,China,2020,10,76.0
137242,2013-0582-CHN,China,2020,11,78.0
137243,2013-0582-CHN,China,2020,12,72.0
137664,2019-0463-JPN,Japan,2020,1,72.0
137665,2019-0463-JPN,Japan,2020,2,66.0
137666,2019-0463-JPN,Japan,2020,3,69.0
137667,2019-0463-JPN,Japan,2020,4,67.0
137668,2019-0463-JPN,Japan,2020,5,76.0
137669,2019-0463-JPN,Japan,2020,6,83.0
137670,2019-0463-JPN,Japan,2020,7,90.0
137671,2019-0463-JPN,Japan,2020,8,80.0
137672,2019-0463-JPN,Japan,2020,9,83.0
137673,2019-0463-JPN,Japan,2020,10,75.0
137674,2019-0463-JPN,Japan,2020,11,72.0
137675,2019-0463-JPN,Japan,2020,12,66.0
137808,2018-0459-AUS,Australia,2020,1,28.0
137809,2018-0459-AUS,Australia,2020,2,30.0
137810,2018-0459-AUS,Australia,2020,3,38.0
137811,2018-0459-AUS,Australia,2020,4,33.0
137812,2018-0459-AUS,Australia,2020,5,38.0
137813,2018-0459-AUS,Australia,2020,6,45.0
137814,2018-0459-AUS,Australia,2020,7,46.0
137815,2018-0459-AUS,Australia,2020,8,33.0
137816,2018-0459-AUS,Australia,2020,9,21.0
137817,2018-0459-AUS,Australia,2020,10,35.0
137818,2018-0459-AUS,Australia,2020,11,18.0
137819,2018-0459-AUS,Australia,2020,12,42.0
138816,2018-0235-ESP,Spain,2020,1,79.0
138817,2018-0235-ESP,Spain,2020,2,82.0
138818,2018-0235-ESP,Spain,2020,3,76.0
138819,2018-0235-ESP,Spain,2020,4,85.0
138820,2018-0235-ESP,Spain,2020,5,82.0
138821,2018-0235-ESP,Spain,2020,6,80.0
138822,2018-0235-ESP,Spain,2020,7,78.0
138823,2018-0235-ESP,Spain,2020,8,77.0
138824,2018-0235-ESP,Spain,2020,9,71.0
138825,2018-0235-ESP,Spain,2020,10,69.0
138826,2018-0235-ESP,Spain,2020,11,78.0
138827,2018-0235-ESP,Spain,2020,12,70.0
140256,2016-0036-ZAF,South Africa,2020,1,60.0
140257,2016-0036-ZAF,South Africa,2020,2,57.0
140258,2016-0036-ZAF,South Africa,2020,3,54.0
140259,2016-0036-ZAF,South Africa,2020,4,56.0
140260,2016-0036-ZAF,South Africa,2020,5,44.0
140261,2016-0036-ZAF,South Africa,2020,6,46.0
140262,2016-0036-ZAF,South Africa,2020,7,38.0
140263,2016-0036-ZAF,South Africa,2020,8,30.0
140264,2016-0036-ZAF,South Africa,2020,9,32.0
140265,2016-0036-ZAF,South Africa,2020,10,39.0
140266,2016-0036-ZAF,South Africa,2020,11,54.0
140267,2016-0036-ZAF,South Africa,2020,12,60.0
142560,2020-0530-BEL,Belgium,2020,1,90.0
142561,2020-0530-BEL,Belgium,2020,2,84.0
142562,2020-0530-BEL,Belgium,2020,3,74.0
142563,2020-0530-BEL,Belgium,2020,4,61.0
142564,2020-0530-BEL,Belgium,2020,5,63.0
142565,2020-0530-BEL,Belgium,2020,6,69.0
142566,2020-0530-BEL,Belgium,2020,7,68.0
142567,2020-0530-BEL,Belgium,2020,8,67.0
142568,2020-0530-BEL,Belgium,2020,9,72.0
142569,2020-0530-BEL,Belgium,2020,10,87.0
142570,2020-0530-BEL,Belgium,2020,11,87.0
142571,2020-0530-BEL,Belgium,2020,12,92.0
144288,2019-0296-DEU,Germany,2020,1,87.0
144289,2019-0296-DEU,Germany,2020,2,79.0
144290,2019-0296-DEU,Germany,2020,3,70.0
144291,2019-0296-DEU,Germany,2020,4,59.0
144292,2019-0296-DEU,Germany,2020,5,59.0
144293,2019-0296-DEU,Germany,2020,6,69.0
144294,2019-0296-DEU,Germany,2020,7,72.0
144295,2019-0296-DEU,Germany,2020,8,69.0
144296,2019-0296-DEU,Germany,2020,9,73.0
144297,2019-0296-DEU,Germany,2020,10,83.0
144298,2019-0296-DEU,Germany,2020,11,85.0
144299,2019-0296-DEU,Germany,2020,12,89.0
145296,2007-0235-MKD,Macedonia (the former Yugoslav Republic of),2020,1,72.0
145297,2007-0235-MKD,Macedonia (the former Yugoslav Republic of),2020,2,72.0
145298,2007-0235-MKD,Macedonia (the former Yugoslav Republic of),2020,3,73.0
145299,2007-0235-MKD,Macedonia (the former Yugoslav Republic of),2020,4,66.0
145300,2007-0235-MKD,Macedonia (the former Yugoslav Republic of),2020,5,63.0
145301,2007-0235-MKD,Macedonia (the former Yugoslav Republic of),2020,6,72.0
145302,2007-0235-MKD,Macedonia (the former Yugoslav Republic of),2020,7,61.0
145303,2007-0235-MKD,Macedonia (the former Yugoslav Republic of),2020,8,66.0
145304,2007-0235-MKD,Macedonia (the former Yugoslav Republic of),2020,9,62.0
145305,2007-0235-MKD,Macedonia (the former Yugoslav Republic of),2020,10,73.0
145306,2007-0235-MKD,Macedonia (the former Yugoslav Republic of),2020,11,78.0
145307,2007-0235-MKD,Macedonia (the former Yugoslav Republic of),2020,12,88.0
146736,2006-0427-USA,United States of America (the),2020,1,74.0
146737,2006-0427-USA,United States of America (the),2020,2,69.0
146738,2006-0427-USA,United States of America (the),2020,3,67.0
146739,2006-0427-USA,United States of America (the),2020,4,63.0
146740,2006-0427-USA,United States of America (the),2020,5,60.0
146741,2006-0427-USA,United States of America (the),2020,6,49.0
146742,2006-0427-USA,United States of America (the),2020,7,48.0
146743,2006-0427-USA,United States of America (the),2020,8,40.0
146744,2006-0427-USA,United States of America (the),2020,9,47.0
146745,2006-0427-USA,United States of America (the),2020,10,48.0
146746,2006-0427-USA,United States of America (the),2020,11,64.0
146747,2006-0427-USA,United States of America (the),2020,12,70.0
147456,2009-0658-JPN,Japan,2020,1,69.0
147457,2009-0658-JPN,Japan,2020,2,60.0
147458,2009-0658-JPN,Japan,2020,3,65.0
147459,2009-0658-JPN,Japan,2020,4,68.0
147460,2009-0658-JPN,Japan,2020,5,77.0
147461,2009-0658-JPN,Japan,2020,6,84.0
147462,2009-0658-JPN,Japan,2020,7,91.0
147463,2009-0658-JPN,Japan,2020,8,80.0
147464,2009-0658-JPN,Japan,2020,9,87.0
147465,2009-0658-JPN,Japan,2020,10,82.0
147466,2009-0658-JPN,Japan,2020,11,72.0
147467,2009-0658-JPN,Japan,2020,12,61.0
149472,2018-0226-JPN,Japan,2020,1,69.0
149473,2018-0226-JPN,Japan,2020,2,60.0
149474,2018-0226-JPN,Japan,2020,3,65.0
149475,2018-0226-JPN,Japan,2020,4,68.0
149476,2018-0226-JPN,Japan,2020,5,77.0
149477,2018-0226-JPN,Japan,2020,6,84.0
149478,2018-0226-JPN,Japan,2020,7,91.0
149479,2018-0226-JPN,Japan,2020,8,80.0
149480,2018-0226-JPN,Japan,2020,9,87.0
149481,2018-0226-JPN,Japan,2020,10,82.0
149482,2018-0226-JPN,Japan,2020,11,72.0
149483,2018-0226-JPN,Japan,2020,12,61.0
150336,2003-0785-DZA,Algeria,2020,1,45.0
150337,2003-0785-DZA,Algeria,2020,2,29.0
150338,2003-0785-DZA,Algeria,2020,3,25.0
150339,2003-0785-DZA,Algeria,2020,4,31.0
150340,2003-0785-DZA,Algeria,2020,5,16.0
150341,2003-0785-DZA,Algeria,2020,6,12.0
150342,2003-0785-DZA,Algeria,2020,7,15.0
150343,2003-0785-DZA,Algeria,2020,8,13.0
150344,2003-0785-DZA,Algeria,2020,9,15.0
150345,2003-0785-DZA,Algeria,2020,10,18.0
150346,2003-0785-DZA,Algeria,2020,11,38.0
150347,2003-0785-DZA,Algeria,2020,12,48.0
153360,2002-0354-NGA,Nigeria,2020,1,28.0
153361,2002-0354-NGA,Nigeria,2020,2,22.0
153362,2002-0354-NGA,Nigeria,2020,3,22.0
153363,2002-0354-NGA,Nigeria,2020,4,32.0
153364,2002-0354-NGA,Nigeria,2020,5,51.0
153365,2002-0354-NGA,Nigeria,2020,6,59.0
153366,2002-0354-NGA,Nigeria,2020,7,78.0
153367,2002-0354-NGA,Nigeria,2020,8,82.0
153368,2002-0354-NGA,Nigeria,2020,9,83.0
153369,2002-0354-NGA,Nigeria,2020,10,65.0
153370,2002-0354-NGA,Nigeria,2020,11,39.0
153371,2002-0354-NGA,Nigeria,2020,12,36.0
