,Dis No,Country,Year,Month,Rel_Hum
2314,2007-0358-JPN,Japan,2013,11,67.74418604651163
2315,2007-0358-JPN,Japan,2013,12,65.93023255813954
2736,2013-0316-JPN,Japan,2013,1,65.07692307692308
2737,2013-0316-JPN,Japan,2013,2,67.23076923076923
2738,2013-0316-JPN,Japan,2013,3,67.15384615384616
2739,2013-0316-JPN,Japan,2013,4,66.3076923076923
2740,2013-0316-JPN,Japan,2013,5,72.53846153846153
2741,2013-0316-JPN,Japan,2013,6,82.76923076923077
2742,2013-0316-JPN,Japan,2013,7,81.46153846153847
2743,2013-0316-JPN,Japan,2013,8,79.53846153846153
2744,2013-0316-JPN,Japan,2013,9,74.38461538461539
2745,2013-0316-JPN,Japan,2013,10,73.76923076923077
2746,2013-0316-JPN,Japan,2013,11,67.23076923076923
2747,2013-0316-JPN,Japan,2013,12,65.92307692307692
3024,2000-0381-TUR,Turkey,2013,1,78.4
3025,2000-0381-TUR,Turkey,2013,2,76.45
3026,2000-0381-TUR,Turkey,2013,3,65.875
3027,2000-0381-TUR,Turkey,2013,4,64.35
3028,2000-0381-TUR,Turkey,2013,5,59.875
3029,2000-0381-TUR,Turkey,2013,6,52.1375
3030,2000-0381-TUR,Turkey,2013,7,47.5375
3031,2000-0381-TUR,Turkey,2013,8,46.275
3032,2000-0381-TUR,Turkey,2013,9,48.9375
3033,2000-0381-TUR,Turkey,2013,10,53.975
3034,2000-0381-TUR,Turkey,2013,11,68.25
3035,2000-0381-TUR,Turkey,2013,12,69.2
3168,2015-0410-FRA,France,2013,1,78.95454545454545
3169,2015-0410-FRA,France,2013,2,76.22727272727273
3170,2015-0410-FRA,France,2013,3,73.5909090909091
3171,2015-0410-FRA,France,2013,4,71.54545454545455
3172,2015-0410-FRA,France,2013,5,73.5
3173,2015-0410-FRA,France,2013,6,70.63636363636364
3174,2015-0410-FRA,France,2013,7,70.22727272727273
3175,2015-0410-FRA,France,2013,8,68.77272727272727
3176,2015-0410-FRA,France,2013,9,73.54545454545455
3177,2015-0410-FRA,France,2013,10,76.86363636363636
3178,2015-0410-FRA,France,2013,11,77.77272727272727
3179,2015-0410-FRA,France,2013,12,78.36363636363636
3312,2006-0383-PRT,Portugal,2013,1,72.61111111111111
3313,2006-0383-PRT,Portugal,2013,2,76.72222222222223
3314,2006-0383-PRT,Portugal,2013,3,73.0
3315,2006-0383-PRT,Portugal,2013,4,76.22222222222223
3316,2006-0383-PRT,Portugal,2013,5,80.22222222222223
3317,2006-0383-PRT,Portugal,2013,6,86.55555555555556
3318,2006-0383-PRT,Portugal,2013,7,87.83333333333333
3319,2006-0383-PRT,Portugal,2013,8,84.83333333333333
3320,2006-0383-PRT,Portugal,2013,9,79.44444444444444
3321,2006-0383-PRT,Portugal,2013,10,69.5
3322,2006-0383-PRT,Portugal,2013,11,73.66666666666667
3323,2006-0383-PRT,Portugal,2013,12,75.77777777777777
3456,2009-0175-IND,India,2013,1,68.66666666666667
3457,2009-0175-IND,India,2013,2,66.0
3458,2009-0175-IND,India,2013,3,53.333333333333336
3459,2009-0175-IND,India,2013,4,52.166666666666664
3460,2009-0175-IND,India,2013,5,55.333333333333336
3461,2009-0175-IND,India,2013,6,76.5
3462,2009-0175-IND,India,2013,7,82.33333333333333
3463,2009-0175-IND,India,2013,8,83.16666666666667
3464,2009-0175-IND,India,2013,9,82.33333333333333
3465,2009-0175-IND,India,2013,10,84.0
3466,2009-0175-IND,India,2013,11,72.33333333333333
3467,2009-0175-IND,India,2013,12,69.83333333333333
3744,2003-0391-HRV,Croatia,2013,1,81.95238095238095
3745,2003-0391-HRV,Croatia,2013,2,79.19047619047619
3746,2003-0391-HRV,Croatia,2013,3,76.66666666666667
3747,2003-0391-HRV,Croatia,2013,4,71.28571428571429
3748,2003-0391-HRV,Croatia,2013,5,74.61904761904762
3749,2003-0391-HRV,Croatia,2013,6,71.23809523809524
3750,2003-0391-HRV,Croatia,2013,7,68.0952380952381
3751,2003-0391-HRV,Croatia,2013,8,66.04761904761905
3752,2003-0391-HRV,Croatia,2013,9,75.33333333333333
3753,2003-0391-HRV,Croatia,2013,10,79.61904761904762
3754,2003-0391-HRV,Croatia,2013,11,81.85714285714286
3755,2003-0391-HRV,Croatia,2013,12,80.57142857142857
4032,2003-0391-PRT,Portugal,2013,1,73.83333333333333
4033,2003-0391-PRT,Portugal,2013,2,77.11111111111111
4034,2003-0391-PRT,Portugal,2013,3,73.33333333333333
4035,2003-0391-PRT,Portugal,2013,4,75.27777777777777
4036,2003-0391-PRT,Portugal,2013,5,78.66666666666667
4037,2003-0391-PRT,Portugal,2013,6,83.0
4038,2003-0391-PRT,Portugal,2013,7,83.66666666666667
4039,2003-0391-PRT,Portugal,2013,8,81.55555555555556
4040,2003-0391-PRT,Portugal,2013,9,78.05555555555556
4041,2003-0391-PRT,Portugal,2013,10,70.33333333333333
4042,2003-0391-PRT,Portugal,2013,11,74.11111111111111
4043,2003-0391-PRT,Portugal,2013,12,76.16666666666667
4464,2007-0235-SRB,Serbia,2013,1,82.7
4465,2007-0235-SRB,Serbia,2013,2,83.0
4466,2007-0235-SRB,Serbia,2013,3,74.63333333333334
4467,2007-0235-SRB,Serbia,2013,4,65.6
4468,2007-0235-SRB,Serbia,2013,5,67.93333333333334
4469,2007-0235-SRB,Serbia,2013,6,71.36666666666666
4470,2007-0235-SRB,Serbia,2013,7,63.233333333333334
4471,2007-0235-SRB,Serbia,2013,8,59.96666666666667
4472,2007-0235-SRB,Serbia,2013,9,69.63333333333334
4473,2007-0235-SRB,Serbia,2013,10,74.66666666666667
4474,2007-0235-SRB,Serbia,2013,11,83.06666666666666
4475,2007-0235-SRB,Serbia,2013,12,80.83333333333333
4896,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2013,1,79.3
4897,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2013,2,80.8
4898,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2013,3,74.5
4899,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2013,4,63.7
4900,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2013,5,65.8
4901,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2013,6,64.26666666666667
4902,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2013,7,56.56666666666667
4903,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2013,8,52.63333333333333
4904,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2013,9,61.733333333333334
4905,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2013,10,70.7
4906,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2013,11,80.86666666666666
4907,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2013,12,74.73333333333333
5040,2007-0235-HUN,Hungary,2013,1,86.65
5041,2007-0235-HUN,Hungary,2013,2,83.6
5042,2007-0235-HUN,Hungary,2013,3,77.6
5043,2007-0235-HUN,Hungary,2013,4,66.6
5044,2007-0235-HUN,Hungary,2013,5,71.0
5045,2007-0235-HUN,Hungary,2013,6,71.55
5046,2007-0235-HUN,Hungary,2013,7,58.75
5047,2007-0235-HUN,Hungary,2013,8,60.25
5048,2007-0235-HUN,Hungary,2013,9,72.3
5049,2007-0235-HUN,Hungary,2013,10,76.0
5050,2007-0235-HUN,Hungary,2013,11,83.55
5051,2007-0235-HUN,Hungary,2013,12,85.25
5616,2007-0207-IND,India,2013,1,69.25
5617,2007-0207-IND,India,2013,2,70.5
5618,2007-0207-IND,India,2013,3,55.5
5619,2007-0207-IND,India,2013,4,39.0
5620,2007-0207-IND,India,2013,5,33.25
5621,2007-0207-IND,India,2013,6,60.25
5622,2007-0207-IND,India,2013,7,75.75
5623,2007-0207-IND,India,2013,8,81.0
5624,2007-0207-IND,India,2013,9,69.5
5625,2007-0207-IND,India,2013,10,68.0
5626,2007-0207-IND,India,2013,11,59.5
5627,2007-0207-IND,India,2013,12,67.5
5904,2000-0487-MAR,Morocco,2013,1,70.66666666666667
5905,2000-0487-MAR,Morocco,2013,2,77.33333333333333
5906,2000-0487-MAR,Morocco,2013,3,70.66666666666667
5907,2000-0487-MAR,Morocco,2013,4,72.33333333333333
5908,2000-0487-MAR,Morocco,2013,5,77.66666666666667
5909,2000-0487-MAR,Morocco,2013,6,84.33333333333333
5910,2000-0487-MAR,Morocco,2013,7,81.33333333333333
5911,2000-0487-MAR,Morocco,2013,8,80.66666666666667
5912,2000-0487-MAR,Morocco,2013,9,80.33333333333333
5913,2000-0487-MAR,Morocco,2013,10,75.33333333333333
5914,2000-0487-MAR,Morocco,2013,11,72.33333333333333
5915,2000-0487-MAR,Morocco,2013,12,74.33333333333333
6048,2007-0235-SVK,Slovakia,2013,1,85.375
6049,2007-0235-SVK,Slovakia,2013,2,82.25
6050,2007-0235-SVK,Slovakia,2013,3,73.75
6051,2007-0235-SVK,Slovakia,2013,4,66.375
6052,2007-0235-SVK,Slovakia,2013,5,72.125
6053,2007-0235-SVK,Slovakia,2013,6,71.875
6054,2007-0235-SVK,Slovakia,2013,7,56.0
6055,2007-0235-SVK,Slovakia,2013,8,58.375
6056,2007-0235-SVK,Slovakia,2013,9,70.875
6057,2007-0235-SVK,Slovakia,2013,10,74.75
6058,2007-0235-SVK,Slovakia,2013,11,82.0
6059,2007-0235-SVK,Slovakia,2013,12,82.75
6192,2004-0352-JPN,Japan,2013,1,63.0
6193,2004-0352-JPN,Japan,2013,2,68.0
6194,2004-0352-JPN,Japan,2013,3,68.0
6195,2004-0352-JPN,Japan,2013,4,66.0
6196,2004-0352-JPN,Japan,2013,5,76.0
6197,2004-0352-JPN,Japan,2013,6,84.0
6198,2004-0352-JPN,Japan,2013,7,84.0
6199,2004-0352-JPN,Japan,2013,8,81.0
6200,2004-0352-JPN,Japan,2013,9,75.0
6201,2004-0352-JPN,Japan,2013,10,79.0
6202,2004-0352-JPN,Japan,2013,11,68.0
6203,2004-0352-JPN,Japan,2013,12,65.0
6480,2003-0391-CHE,Switzerland,2013,1,79.53846153846153
6481,2003-0391-CHE,Switzerland,2013,2,78.42307692307692
6482,2003-0391-CHE,Switzerland,2013,3,77.26923076923077
6483,2003-0391-CHE,Switzerland,2013,4,76.53846153846153
6484,2003-0391-CHE,Switzerland,2013,5,80.73076923076923
6485,2003-0391-CHE,Switzerland,2013,6,75.15384615384616
6486,2003-0391-CHE,Switzerland,2013,7,74.42307692307692
6487,2003-0391-CHE,Switzerland,2013,8,76.57692307692308
6488,2003-0391-CHE,Switzerland,2013,9,79.26923076923077
6489,2003-0391-CHE,Switzerland,2013,10,85.0
6490,2003-0391-CHE,Switzerland,2013,11,83.11538461538461
6491,2003-0391-CHE,Switzerland,2013,12,73.53846153846153
6624,2005-0323-BGD,Bangladesh,2013,1,73.42857142857143
6625,2005-0323-BGD,Bangladesh,2013,2,67.85714285714286
6626,2005-0323-BGD,Bangladesh,2013,3,67.71428571428571
6627,2005-0323-BGD,Bangladesh,2013,4,71.14285714285714
6628,2005-0323-BGD,Bangladesh,2013,5,82.57142857142857
6629,2005-0323-BGD,Bangladesh,2013,6,82.57142857142857
6630,2005-0323-BGD,Bangladesh,2013,7,84.0
6631,2005-0323-BGD,Bangladesh,2013,8,85.28571428571429
6632,2005-0323-BGD,Bangladesh,2013,9,84.57142857142857
6633,2005-0323-BGD,Bangladesh,2013,10,84.42857142857143
6634,2005-0323-BGD,Bangladesh,2013,11,73.85714285714286
6635,2005-0323-BGD,Bangladesh,2013,12,75.42857142857143
6768,2003-0391-SVN,Slovenia,2013,1,83.08333333333333
6769,2003-0391-SVN,Slovenia,2013,2,78.41666666666667
6770,2003-0391-SVN,Slovenia,2013,3,78.0
6771,2003-0391-SVN,Slovenia,2013,4,72.83333333333333
6772,2003-0391-SVN,Slovenia,2013,5,76.0
6773,2003-0391-SVN,Slovenia,2013,6,70.5
6774,2003-0391-SVN,Slovenia,2013,7,63.583333333333336
6775,2003-0391-SVN,Slovenia,2013,8,63.5
6776,2003-0391-SVN,Slovenia,2013,9,77.83333333333333
6777,2003-0391-SVN,Slovenia,2013,10,80.66666666666667
6778,2003-0391-SVN,Slovenia,2013,11,78.91666666666667
6779,2003-0391-SVN,Slovenia,2013,12,81.33333333333333
6912,2012-0214-USA,United States of America (the),2013,1,56.75
6913,2012-0214-USA,United States of America (the),2013,2,59.0
6914,2012-0214-USA,United States of America (the),2013,3,53.75
6915,2012-0214-USA,United States of America (the),2013,4,50.5
6916,2012-0214-USA,United States of America (the),2013,5,48.25
6917,2012-0214-USA,United States of America (the),2013,6,50.25
6918,2012-0214-USA,United States of America (the),2013,7,57.0
6919,2012-0214-USA,United States of America (the),2013,8,60.5
6920,2012-0214-USA,United States of America (the),2013,9,57.25
6921,2012-0214-USA,United States of America (the),2013,10,56.25
6922,2012-0214-USA,United States of America (the),2013,11,58.25
6923,2012-0214-USA,United States of America (the),2013,12,58.75
7488,2004-0361-SPI,Canary Is,2013,1,72.0
7489,2004-0361-SPI,Canary Is,2013,2,72.0
7490,2004-0361-SPI,Canary Is,2013,3,70.0
7491,2004-0361-SPI,Canary Is,2013,4,75.0
7492,2004-0361-SPI,Canary Is,2013,5,72.0
7493,2004-0361-SPI,Canary Is,2013,6,76.0
7494,2004-0361-SPI,Canary Is,2013,7,78.0
7495,2004-0361-SPI,Canary Is,2013,8,77.0
7496,2004-0361-SPI,Canary Is,2013,9,77.0
7497,2004-0361-SPI,Canary Is,2013,10,77.0
7498,2004-0361-SPI,Canary Is,2013,11,73.0
7499,2004-0361-SPI,Canary Is,2013,12,76.0
8640,2003-0391-SVK,Slovakia,2013,1,85.375
8641,2003-0391-SVK,Slovakia,2013,2,82.5
8642,2003-0391-SVK,Slovakia,2013,3,74.0
8643,2003-0391-SVK,Slovakia,2013,4,67.5
8644,2003-0391-SVK,Slovakia,2013,5,71.75
8645,2003-0391-SVK,Slovakia,2013,6,72.25
8646,2003-0391-SVK,Slovakia,2013,7,59.125
8647,2003-0391-SVK,Slovakia,2013,8,60.0
8648,2003-0391-SVK,Slovakia,2013,9,71.25
8649,2003-0391-SVK,Slovakia,2013,10,75.5
8650,2003-0391-SVK,Slovakia,2013,11,82.625
8651,2003-0391-SVK,Slovakia,2013,12,82.75
8784,2010-0206-IND,India,2013,1,69.33333333333333
8785,2010-0206-IND,India,2013,2,68.83333333333333
8786,2010-0206-IND,India,2013,3,54.166666666666664
8787,2010-0206-IND,India,2013,4,43.0
8788,2010-0206-IND,India,2013,5,37.666666666666664
8789,2010-0206-IND,India,2013,6,64.66666666666667
8790,2010-0206-IND,India,2013,7,80.66666666666667
8791,2010-0206-IND,India,2013,8,83.5
8792,2010-0206-IND,India,2013,9,73.0
8793,2010-0206-IND,India,2013,10,73.16666666666667
8794,2010-0206-IND,India,2013,11,63.833333333333336
8795,2010-0206-IND,India,2013,12,67.66666666666667
9216,2019-0296-ITA,Italy,2013,1,80.33333333333333
9217,2019-0296-ITA,Italy,2013,2,77.0
9218,2019-0296-ITA,Italy,2013,3,76.33333333333333
9219,2019-0296-ITA,Italy,2013,4,75.33333333333333
9220,2019-0296-ITA,Italy,2013,5,75.0
9221,2019-0296-ITA,Italy,2013,6,73.33333333333333
9222,2019-0296-ITA,Italy,2013,7,68.66666666666667
9223,2019-0296-ITA,Italy,2013,8,67.66666666666667
9224,2019-0296-ITA,Italy,2013,9,73.0
9225,2019-0296-ITA,Italy,2013,10,80.33333333333333
9226,2019-0296-ITA,Italy,2013,11,76.0
9227,2019-0296-ITA,Italy,2013,12,81.33333333333333
10368,2005-0820-PRT,Portugal,2013,1,73.16666666666667
10369,2005-0820-PRT,Portugal,2013,2,76.38888888888889
10370,2005-0820-PRT,Portugal,2013,3,73.61111111111111
10371,2005-0820-PRT,Portugal,2013,4,76.72222222222223
10372,2005-0820-PRT,Portugal,2013,5,80.72222222222223
10373,2005-0820-PRT,Portugal,2013,6,86.94444444444444
10374,2005-0820-PRT,Portugal,2013,7,88.33333333333333
10375,2005-0820-PRT,Portugal,2013,8,85.38888888888889
10376,2005-0820-PRT,Portugal,2013,9,79.44444444444444
10377,2005-0820-PRT,Portugal,2013,10,70.38888888888889
10378,2005-0820-PRT,Portugal,2013,11,73.66666666666667
10379,2005-0820-PRT,Portugal,2013,12,75.83333333333333
10656,2013-0549-GBR,United Kingdom of Great Britain and Northern Ireland (the),2013,1,72.0
10657,2013-0549-GBR,United Kingdom of Great Britain and Northern Ireland (the),2013,2,74.0
10658,2013-0549-GBR,United Kingdom of Great Britain and Northern Ireland (the),2013,3,80.5
10659,2013-0549-GBR,United Kingdom of Great Britain and Northern Ireland (the),2013,4,81.0
