,Dis No,Country,Year,Month,Rel_Hum
435,2019-0366-AUT,Austria,2010,4,78.0
436,2019-0366-AUT,Austria,2010,5,85.0
437,2019-0366-AUT,Austria,2010,6,79.0
438,2019-0366-AUT,Austria,2010,7,76.0
439,2019-0366-AUT,Austria,2010,8,85.0
440,2019-0366-AUT,Austria,2010,9,84.0
441,2019-0366-AUT,Austria,2010,10,83.0
442,2019-0366-AUT,Austria,2010,11,90.0
443,2019-0366-AUT,Austria,2010,12,85.0
576,2000-0379-GRC,Greece,2010,1,75.0
577,2000-0379-GRC,Greece,2010,2,74.6923076923077
578,2000-0379-GRC,Greece,2010,3,72.92307692307692
579,2000-0379-GRC,Greece,2010,4,71.07692307692308
580,2000-0379-GRC,Greece,2010,5,71.07692307692308
581,2000-0379-GRC,Greece,2010,6,72.84615384615384
582,2000-0379-GRC,Greece,2010,7,71.38461538461539
583,2000-0379-GRC,Greece,2010,8,68.76923076923077
584,2000-0379-GRC,Greece,2010,9,69.76923076923077
585,2000-0379-GRC,Greece,2010,10,75.61538461538461
586,2000-0379-GRC,Greece,2010,11,78.3076923076923
587,2000-0379-GRC,Greece,2010,12,75.46153846153847
720,2010-0331-JPN,Japan,2010,1,66.3953488372093
721,2010-0331-JPN,Japan,2010,2,70.86046511627907
722,2010-0331-JPN,Japan,2010,3,70.48837209302326
723,2010-0331-JPN,Japan,2010,4,69.4186046511628
724,2010-0331-JPN,Japan,2010,5,73.04651162790698
725,2010-0331-JPN,Japan,2010,6,79.3953488372093
726,2010-0331-JPN,Japan,2010,7,81.76744186046511
727,2010-0331-JPN,Japan,2010,8,79.16279069767442
728,2010-0331-JPN,Japan,2010,9,75.55813953488372
729,2010-0331-JPN,Japan,2010,10,73.32558139534883
730,2010-0331-JPN,Japan,2010,11,67.32558139534883
731,2010-0331-JPN,Japan,2010,12,68.51162790697674
864,2014-0578-JPN,Japan,2010,1,64.72093023255815
865,2014-0578-JPN,Japan,2010,2,70.81395348837209
866,2014-0578-JPN,Japan,2010,3,71.02325581395348
867,2014-0578-JPN,Japan,2010,4,70.6046511627907
868,2014-0578-JPN,Japan,2010,5,72.97674418604652
869,2014-0578-JPN,Japan,2010,6,80.3953488372093
870,2014-0578-JPN,Japan,2010,7,82.95348837209302
871,2014-0578-JPN,Japan,2010,8,79.67441860465117
872,2014-0578-JPN,Japan,2010,9,75.86046511627907
873,2014-0578-JPN,Japan,2010,10,74.18604651162791
874,2014-0578-JPN,Japan,2010,11,67.23255813953489
875,2014-0578-JPN,Japan,2010,12,67.72093023255815
1008,2011-0573-JPN,Japan,2010,1,67.34883720930233
1009,2011-0573-JPN,Japan,2010,2,71.88372093023256
1010,2011-0573-JPN,Japan,2010,3,71.53488372093024
1011,2011-0573-JPN,Japan,2010,4,71.0
1012,2011-0573-JPN,Japan,2010,5,73.55813953488372
1013,2011-0573-JPN,Japan,2010,6,79.81395348837209
1014,2011-0573-JPN,Japan,2010,7,81.74418604651163
1015,2011-0573-JPN,Japan,2010,8,79.55813953488372
1016,2011-0573-JPN,Japan,2010,9,76.23255813953489
1017,2011-0573-JPN,Japan,2010,10,74.83720930232558
1018,2011-0573-JPN,Japan,2010,11,69.04651162790698
1019,2011-0573-JPN,Japan,2010,12,69.81395348837209
1296,2011-0264-USA,United States of America (the),2010,1,70.27272727272727
1297,2011-0264-USA,United States of America (the),2010,2,69.9090909090909
1298,2011-0264-USA,United States of America (the),2010,3,63.27272727272727
1299,2011-0264-USA,United States of America (the),2010,4,57.09090909090909
1300,2011-0264-USA,United States of America (the),2010,5,62.63636363636363
1301,2011-0264-USA,United States of America (the),2010,6,64.36363636363636
1302,2011-0264-USA,United States of America (the),2010,7,62.36363636363637
1303,2011-0264-USA,United States of America (the),2010,8,62.36363636363637
1304,2011-0264-USA,United States of America (the),2010,9,60.81818181818182
1305,2011-0264-USA,United States of America (the),2010,10,58.81818181818182
1306,2011-0264-USA,United States of America (the),2010,11,64.0909090909091
1307,2011-0264-USA,United States of America (the),2010,12,69.54545454545455
1440,2003-0391-ITA,Italy,2010,1,77.33333333333333
1441,2003-0391-ITA,Italy,2010,2,76.5
1442,2003-0391-ITA,Italy,2010,3,74.33333333333333
1443,2003-0391-ITA,Italy,2010,4,72.0
1444,2003-0391-ITA,Italy,2010,5,74.83333333333333
1445,2003-0391-ITA,Italy,2010,6,73.83333333333333
1446,2003-0391-ITA,Italy,2010,7,68.16666666666667
1447,2003-0391-ITA,Italy,2010,8,71.16666666666667
1448,2003-0391-ITA,Italy,2010,9,71.83333333333333
1449,2003-0391-ITA,Italy,2010,10,76.83333333333333
1450,2003-0391-ITA,Italy,2010,11,81.16666666666667
1451,2003-0391-ITA,Italy,2010,12,76.66666666666667
1584,2006-0383-NLD,Netherlands (the),2010,1,87.83333333333333
1585,2006-0383-NLD,Netherlands (the),2010,2,85.33333333333333
1586,2006-0383-NLD,Netherlands (the),2010,3,78.5
1587,2006-0383-NLD,Netherlands (the),2010,4,72.08333333333333
1588,2006-0383-NLD,Netherlands (the),2010,5,76.41666666666667
1589,2006-0383-NLD,Netherlands (the),2010,6,73.25
1590,2006-0383-NLD,Netherlands (the),2010,7,71.5
1591,2006-0383-NLD,Netherlands (the),2010,8,79.33333333333333
1592,2006-0383-NLD,Netherlands (the),2010,9,81.91666666666667
1593,2006-0383-NLD,Netherlands (the),2010,10,82.5
1594,2006-0383-NLD,Netherlands (the),2010,11,87.41666666666667
1595,2006-0383-NLD,Netherlands (the),2010,12,88.0
1728,2007-0235-ALB,Albania,2010,1,71.19444444444444
1729,2007-0235-ALB,Albania,2010,2,76.08333333333333
1730,2007-0235-ALB,Albania,2010,3,71.72222222222223
1731,2007-0235-ALB,Albania,2010,4,73.97222222222223
1732,2007-0235-ALB,Albania,2010,5,73.83333333333333
1733,2007-0235-ALB,Albania,2010,6,75.72222222222223
1734,2007-0235-ALB,Albania,2010,7,74.47222222222223
1735,2007-0235-ALB,Albania,2010,8,71.91666666666667
1736,2007-0235-ALB,Albania,2010,9,72.61111111111111
1737,2007-0235-ALB,Albania,2010,10,72.77777777777777
1738,2007-0235-ALB,Albania,2010,11,77.0
1739,2007-0235-ALB,Albania,2010,12,72.19444444444444
1872,2004-0361-ESP,Spain,2010,1,71.83333333333333
1873,2004-0361-ESP,Spain,2010,2,71.5
1874,2004-0361-ESP,Spain,2010,3,74.5
1875,2004-0361-ESP,Spain,2010,4,75.83333333333333
1876,2004-0361-ESP,Spain,2010,5,80.16666666666667
1877,2004-0361-ESP,Spain,2010,6,84.16666666666667
1878,2004-0361-ESP,Spain,2010,7,86.5
1879,2004-0361-ESP,Spain,2010,8,87.16666666666667
1880,2004-0361-ESP,Spain,2010,9,79.16666666666667
1881,2004-0361-ESP,Spain,2010,10,73.5
1882,2004-0361-ESP,Spain,2010,11,74.5
1883,2004-0361-ESP,Spain,2010,12,77.16666666666667
2016,2007-0235-CYP,Cyprus,2010,1,78.33333333333333
2017,2007-0235-CYP,Cyprus,2010,2,74.83333333333333
2018,2007-0235-CYP,Cyprus,2010,3,68.5
2019,2007-0235-CYP,Cyprus,2010,4,64.33333333333333
2020,2007-0235-CYP,Cyprus,2010,5,63.0
2021,2007-0235-CYP,Cyprus,2010,6,64.16666666666667
2022,2007-0235-CYP,Cyprus,2010,7,59.333333333333336
2023,2007-0235-CYP,Cyprus,2010,8,61.166666666666664
2024,2007-0235-CYP,Cyprus,2010,9,65.0
2025,2007-0235-CYP,Cyprus,2010,10,67.33333333333333
2026,2007-0235-CYP,Cyprus,2010,11,64.0
2027,2007-0235-CYP,Cyprus,2010,12,73.33333333333333
2160,2006-0383-FRA,France,2010,1,82.86363636363636
2161,2006-0383-FRA,France,2010,2,78.9090909090909
2162,2006-0383-FRA,France,2010,3,70.95454545454545
2163,2006-0383-FRA,France,2010,4,70.04545454545455
2164,2006-0383-FRA,France,2010,5,75.63636363636364
2165,2006-0383-FRA,France,2010,6,77.04545454545455
2166,2006-0383-FRA,France,2010,7,72.72727272727273
2167,2006-0383-FRA,France,2010,8,75.13636363636364
2168,2006-0383-FRA,France,2010,9,76.18181818181819
2169,2006-0383-FRA,France,2010,10,77.45454545454545
2170,2006-0383-FRA,France,2010,11,83.13636363636364
2171,2006-0383-FRA,France,2010,12,83.0
2304,2007-0358-JPN,Japan,2010,1,64.65116279069767
2305,2007-0358-JPN,Japan,2010,2,70.55813953488372
2306,2007-0358-JPN,Japan,2010,3,70.65116279069767
2307,2007-0358-JPN,Japan,2010,4,70.18604651162791
2308,2007-0358-JPN,Japan,2010,5,73.11627906976744
2309,2007-0358-JPN,Japan,2010,6,80.16279069767442
2310,2007-0358-JPN,Japan,2010,7,82.93023255813954
2311,2007-0358-JPN,Japan,2010,8,79.6046511627907
2312,2007-0358-JPN,Japan,2010,9,75.53488372093024
2313,2007-0358-JPN,Japan,2010,10,73.65116279069767
2314,2007-0358-JPN,Japan,2010,11,66.74418604651163
2315,2007-0358-JPN,Japan,2010,12,67.06976744186046
2736,2013-0316-JPN,Japan,2010,1,65.84615384615384
2737,2013-0316-JPN,Japan,2010,2,70.23076923076923
2738,2013-0316-JPN,Japan,2010,3,70.61538461538461
2739,2013-0316-JPN,Japan,2010,4,69.61538461538461
2740,2013-0316-JPN,Japan,2010,5,72.6923076923077
2741,2013-0316-JPN,Japan,2010,6,81.15384615384616
2742,2013-0316-JPN,Japan,2010,7,83.76923076923077
2743,2013-0316-JPN,Japan,2010,8,79.15384615384616
2744,2013-0316-JPN,Japan,2010,9,74.61538461538461
2745,2013-0316-JPN,Japan,2010,10,71.3076923076923
2746,2013-0316-JPN,Japan,2010,11,64.84615384615384
2747,2013-0316-JPN,Japan,2010,12,68.0
3024,2000-0381-TUR,Turkey,2010,1,78.8
3025,2000-0381-TUR,Turkey,2010,2,76.4125
3026,2000-0381-TUR,Turkey,2010,3,68.15
3027,2000-0381-TUR,Turkey,2010,4,66.5125
3028,2000-0381-TUR,Turkey,2010,5,59.45
3029,2000-0381-TUR,Turkey,2010,6,58.85
3030,2000-0381-TUR,Turkey,2010,7,53.575
3031,2000-0381-TUR,Turkey,2010,8,46.55
3032,2000-0381-TUR,Turkey,2010,9,52.425
3033,2000-0381-TUR,Turkey,2010,10,68.0875
3034,2000-0381-TUR,Turkey,2010,11,60.3875
3035,2000-0381-TUR,Turkey,2010,12,73.7125
3168,2015-0410-FRA,France,2010,1,79.68181818181819
3169,2015-0410-FRA,France,2010,2,77.31818181818181
3170,2015-0410-FRA,France,2010,3,69.86363636363636
3171,2015-0410-FRA,France,2010,4,68.95454545454545
3172,2015-0410-FRA,France,2010,5,71.81818181818181
3173,2015-0410-FRA,France,2010,6,72.9090909090909
3174,2015-0410-FRA,France,2010,7,68.77272727272727
3175,2015-0410-FRA,France,2010,8,70.18181818181819
3176,2015-0410-FRA,France,2010,9,69.81818181818181
3177,2015-0410-FRA,France,2010,10,73.72727272727273
3178,2015-0410-FRA,France,2010,11,79.0909090909091
3179,2015-0410-FRA,France,2010,12,79.9090909090909
3312,2006-0383-PRT,Portugal,2010,1,73.5
3313,2006-0383-PRT,Portugal,2010,2,72.33333333333333
3314,2006-0383-PRT,Portugal,2010,3,74.5
3315,2006-0383-PRT,Portugal,2010,4,77.0
3316,2006-0383-PRT,Portugal,2010,5,79.94444444444444
3317,2006-0383-PRT,Portugal,2010,6,84.44444444444444
3318,2006-0383-PRT,Portugal,2010,7,87.66666666666667
3319,2006-0383-PRT,Portugal,2010,8,88.33333333333333
3320,2006-0383-PRT,Portugal,2010,9,79.44444444444444
3321,2006-0383-PRT,Portugal,2010,10,71.33333333333333
3322,2006-0383-PRT,Portugal,2010,11,76.83333333333333
3323,2006-0383-PRT,Portugal,2010,12,75.0
3456,2009-0175-IND,India,2010,1,69.83333333333333
3457,2009-0175-IND,India,2010,2,61.0
3458,2009-0175-IND,India,2010,3,52.333333333333336
3459,2009-0175-IND,India,2010,4,45.666666666666664
3460,2009-0175-IND,India,2010,5,58.5
3461,2009-0175-IND,India,2010,6,64.33333333333333
3462,2009-0175-IND,India,2010,7,81.16666666666667
3463,2009-0175-IND,India,2010,8,82.83333333333333
3464,2009-0175-IND,India,2010,9,82.83333333333333
3465,2009-0175-IND,India,2010,10,78.0
3466,2009-0175-IND,India,2010,11,76.66666666666667
3467,2009-0175-IND,India,2010,12,72.0
3744,2003-0391-HRV,Croatia,2010,1,79.80952380952381
3745,2003-0391-HRV,Croatia,2010,2,79.52380952380952
3746,2003-0391-HRV,Croatia,2010,3,73.85714285714286
3747,2003-0391-HRV,Croatia,2010,4,73.52380952380952
3748,2003-0391-HRV,Croatia,2010,5,75.38095238095238
3749,2003-0391-HRV,Croatia,2010,6,73.42857142857143
3750,2003-0391-HRV,Croatia,2010,7,71.47619047619048
3751,2003-0391-HRV,Croatia,2010,8,74.0952380952381
3752,2003-0391-HRV,Croatia,2010,9,78.33333333333333
3753,2003-0391-HRV,Croatia,2010,10,79.23809523809524
3754,2003-0391-HRV,Croatia,2010,11,83.04761904761905
3755,2003-0391-HRV,Croatia,2010,12,78.38095238095238
4032,2003-0391-PRT,Portugal,2010,1,74.61111111111111
4033,2003-0391-PRT,Portugal,2010,2,73.27777777777777
4034,2003-0391-PRT,Portugal,2010,3,74.38888888888889
4035,2003-0391-PRT,Portugal,2010,4,76.72222222222223
4036,2003-0391-PRT,Portugal,2010,5,78.0
4037,2003-0391-PRT,Portugal,2010,6,81.16666666666667
4038,2003-0391-PRT,Portugal,2010,7,82.83333333333333
4039,2003-0391-PRT,Portugal,2010,8,83.88888888888889
4040,2003-0391-PRT,Portugal,2010,9,77.5
4041,2003-0391-PRT,Portugal,2010,10,71.77777777777777
4042,2003-0391-PRT,Portugal,2010,11,76.77777777777777
4043,2003-0391-PRT,Portugal,2010,12,74.5
4464,2007-0235-SRB,Serbia,2010,1,82.96666666666667
4465,2007-0235-SRB,Serbia,2010,2,82.16666666666667
4466,2007-0235-SRB,Serbia,2010,3,71.56666666666666
4467,2007-0235-SRB,Serbia,2010,4,71.86666666666666
4468,2007-0235-SRB,Serbia,2010,5,71.43333333333334
4469,2007-0235-SRB,Serbia,2010,6,73.4
4470,2007-0235-SRB,Serbia,2010,7,70.76666666666667
4471,2007-0235-SRB,Serbia,2010,8,67.66666666666667
4472,2007-0235-SRB,Serbia,2010,9,73.53333333333333
4473,2007-0235-SRB,Serbia,2010,10,81.66666666666667
4474,2007-0235-SRB,Serbia,2010,11,79.83333333333333
4475,2007-0235-SRB,Serbia,2010,12,82.3
4896,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2010,1,81.4
4897,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2010,2,80.66666666666667
4898,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2010,3,71.33333333333333
4899,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2010,4,69.33333333333333
4900,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2010,5,67.4
4901,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2010,6,67.03333333333333
4902,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2010,7,65.03333333333333
4903,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2010,8,60.2
4904,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2010,9,68.43333333333334
4905,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2010,10,80.63333333333334
4906,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2010,11,80.1
4907,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2010,12,80.5
5040,2007-0235-HUN,Hungary,2010,1,86.3
5041,2007-0235-HUN,Hungary,2010,2,82.8
5042,2007-0235-HUN,Hungary,2010,3,67.45
5043,2007-0235-HUN,Hungary,2010,4,69.4
5044,2007-0235-HUN,Hungary,2010,5,75.05
5045,2007-0235-HUN,Hungary,2010,6,72.75
5046,2007-0235-HUN,Hungary,2010,7,70.2
5047,2007-0235-HUN,Hungary,2010,8,74.25
5048,2007-0235-HUN,Hungary,2010,9,81.5
5049,2007-0235-HUN,Hungary,2010,10,79.95
5050,2007-0235-HUN,Hungary,2010,11,83.7
5051,2007-0235-HUN,Hungary,2010,12,86.0
5616,2007-0207-IND,India,2010,1,73.0
5617,2007-0207-IND,India,2010,2,57.75
5618,2007-0207-IND,India,2010,3,46.75
5619,2007-0207-IND,India,2010,4,29.0
5620,2007-0207-IND,India,2010,5,34.25
5621,2007-0207-IND,India,2010,6,43.75
5622,2007-0207-IND,India,2010,7,74.5
5623,2007-0207-IND,India,2010,8,82.25
5624,2007-0207-IND,India,2010,9,79.5
5625,2007-0207-IND,India,2010,10,62.5
5626,2007-0207-IND,India,2010,11,66.0
5627,2007-0207-IND,India,2010,12,66.75
5904,2000-0487-MAR,Morocco,2010,1,72.66666666666667
5905,2000-0487-MAR,Morocco,2010,2,73.0
5906,2000-0487-MAR,Morocco,2010,3,75.33333333333333
5907,2000-0487-MAR,Morocco,2010,4,82.33333333333333
5908,2000-0487-MAR,Morocco,2010,5,80.66666666666667
5909,2000-0487-MAR,Morocco,2010,6,84.66666666666667
5910,2000-0487-MAR,Morocco,2010,7,80.66666666666667
5911,2000-0487-MAR,Morocco,2010,8,80.66666666666667
5912,2000-0487-MAR,Morocco,2010,9,75.66666666666667
5913,2000-0487-MAR,Morocco,2010,10,76.33333333333333
5914,2000-0487-MAR,Morocco,2010,11,74.66666666666667
5915,2000-0487-MAR,Morocco,2010,12,81.0
6048,2007-0235-SVK,Slovakia,2010,1,81.875
6049,2007-0235-SVK,Slovakia,2010,2,80.75
6050,2007-0235-SVK,Slovakia,2010,3,65.125
6051,2007-0235-SVK,Slovakia,2010,4,67.0
6052,2007-0235-SVK,Slovakia,2010,5,77.875
6053,2007-0235-SVK,Slovakia,2010,6,70.875
6054,2007-0235-SVK,Slovakia,2010,7,67.25
6055,2007-0235-SVK,Slovakia,2010,8,73.875
6056,2007-0235-SVK,Slovakia,2010,9,79.0
6057,2007-0235-SVK,Slovakia,2010,10,78.25
6058,2007-0235-SVK,Slovakia,2010,11,82.0
6059,2007-0235-SVK,Slovakia,2010,12,85.625
6192,2004-0352-JPN,Japan,2010,1,63.0
6193,2004-0352-JPN,Japan,2010,2,73.0
6194,2004-0352-JPN,Japan,2010,3,72.0
6195,2004-0352-JPN,Japan,2010,4,74.0
6196,2004-0352-JPN,Japan,2010,5,75.0
6197,2004-0352-JPN,Japan,2010,6,80.0
6198,2004-0352-JPN,Japan,2010,7,83.0
6199,2004-0352-JPN,Japan,2010,8,81.0
6200,2004-0352-JPN,Japan,2010,9,79.0
6201,2004-0352-JPN,Japan,2010,10,77.0
6202,2004-0352-JPN,Japan,2010,11,70.0
6203,2004-0352-JPN,Japan,2010,12,65.0
6480,2003-0391-CHE,Switzerland,2010,1,78.65384615384616
6481,2003-0391-CHE,Switzerland,2010,2,75.76923076923077
6482,2003-0391-CHE,Switzerland,2010,3,71.42307692307692
6483,2003-0391-CHE,Switzerland,2010,4,68.84615384615384
6484,2003-0391-CHE,Switzerland,2010,5,79.65384615384616
6485,2003-0391-CHE,Switzerland,2010,6,76.34615384615384
6486,2003-0391-CHE,Switzerland,2010,7,73.57692307692308
6487,2003-0391-CHE,Switzerland,2010,8,78.34615384615384
6488,2003-0391-CHE,Switzerland,2010,9,78.15384615384616
6489,2003-0391-CHE,Switzerland,2010,10,79.84615384615384
6490,2003-0391-CHE,Switzerland,2010,11,83.23076923076923
6491,2003-0391-CHE,Switzerland,2010,12,80.38461538461539
6624,2005-0323-BGD,Bangladesh,2010,1,74.0
6625,2005-0323-BGD,Bangladesh,2010,2,69.28571428571429
6626,2005-0323-BGD,Bangladesh,2010,3,67.85714285714286
6627,2005-0323-BGD,Bangladesh,2010,4,72.14285714285714
6628,2005-0323-BGD,Bangladesh,2010,5,77.42857142857143
6629,2005-0323-BGD,Bangladesh,2010,6,83.71428571428571
6630,2005-0323-BGD,Bangladesh,2010,7,83.57142857142857
6631,2005-0323-BGD,Bangladesh,2010,8,83.71428571428571
6632,2005-0323-BGD,Bangladesh,2010,9,84.57142857142857
6633,2005-0323-BGD,Bangladesh,2010,10,81.57142857142857
6634,2005-0323-BGD,Bangladesh,2010,11,76.42857142857143
6635,2005-0323-BGD,Bangladesh,2010,12,72.14285714285714
6768,2003-0391-SVN,Slovenia,2010,1,81.08333333333333
6769,2003-0391-SVN,Slovenia,2010,2,81.0
6770,2003-0391-SVN,Slovenia,2010,3,74.91666666666667
6771,2003-0391-SVN,Slovenia,2010,4,71.5
6772,2003-0391-SVN,Slovenia,2010,5,74.83333333333333
6773,2003-0391-SVN,Slovenia,2010,6,71.41666666666667
6774,2003-0391-SVN,Slovenia,2010,7,68.0
6775,2003-0391-SVN,Slovenia,2010,8,75.75
6776,2003-0391-SVN,Slovenia,2010,9,78.75
6777,2003-0391-SVN,Slovenia,2010,10,79.0
6778,2003-0391-SVN,Slovenia,2010,11,85.5
6779,2003-0391-SVN,Slovenia,2010,12,78.83333333333333
6912,2012-0214-USA,United States of America (the),2010,1,62.25
6913,2012-0214-USA,United States of America (the),2010,2,69.0
6914,2012-0214-USA,United States of America (the),2010,3,59.0
6915,2012-0214-USA,United States of America (the),2010,4,51.25
6916,2012-0214-USA,United States of America (the),2010,5,57.5
6917,2012-0214-USA,United States of America (the),2010,6,57.25
6918,2012-0214-USA,United States of America (the),2010,7,61.75
6919,2012-0214-USA,United States of America (the),2010,8,56.75
6920,2012-0214-USA,United States of America (the),2010,9,52.25
6921,2012-0214-USA,United States of America (the),2010,10,47.5
6922,2012-0214-USA,United States of America (the),2010,11,49.75
6923,2012-0214-USA,United States of America (the),2010,12,59.75
7488,2004-0361-SPI,Canary Is,2010,1,70.0
7489,2004-0361-SPI,Canary Is,2010,2,72.0
7490,2004-0361-SPI,Canary Is,2010,3,69.0
7491,2004-0361-SPI,Canary Is,2010,4,77.0
7492,2004-0361-SPI,Canary Is,2010,5,77.0
7493,2004-0361-SPI,Canary Is,2010,6,76.0
7494,2004-0361-SPI,Canary Is,2010,7,76.0
7495,2004-0361-SPI,Canary Is,2010,8,76.0
7496,2004-0361-SPI,Canary Is,2010,9,73.0
7497,2004-0361-SPI,Canary Is,2010,10,77.0
7498,2004-0361-SPI,Canary Is,2010,11,77.0
7499,2004-0361-SPI,Canary Is,2010,12,79.0
8640,2003-0391-SVK,Slovakia,2010,1,82.625
8641,2003-0391-SVK,Slovakia,2010,2,81.75
8642,2003-0391-SVK,Slovakia,2010,3,66.375
8643,2003-0391-SVK,Slovakia,2010,4,67.625
8644,2003-0391-SVK,Slovakia,2010,5,78.125
8645,2003-0391-SVK,Slovakia,2010,6,71.375
8646,2003-0391-SVK,Slovakia,2010,7,67.625
8647,2003-0391-SVK,Slovakia,2010,8,74.0
8648,2003-0391-SVK,Slovakia,2010,9,79.25
8649,2003-0391-SVK,Slovakia,2010,10,78.375
8650,2003-0391-SVK,Slovakia,2010,11,82.75
8651,2003-0391-SVK,Slovakia,2010,12,86.375
8784,2010-0206-IND,India,2010,1,70.83333333333333
8785,2010-0206-IND,India,2010,2,59.833333333333336
8786,2010-0206-IND,India,2010,3,46.166666666666664
8787,2010-0206-IND,India,2010,4,32.333333333333336
8788,2010-0206-IND,India,2010,5,38.0
8789,2010-0206-IND,India,2010,6,50.166666666666664
8790,2010-0206-IND,India,2010,7,77.33333333333333
8791,2010-0206-IND,India,2010,8,83.33333333333333
8792,2010-0206-IND,India,2010,9,80.33333333333333
8793,2010-0206-IND,India,2010,10,65.66666666666667
8794,2010-0206-IND,India,2010,11,72.16666666666667
8795,2010-0206-IND,India,2010,12,69.0
9216,2019-0296-ITA,Italy,2010,1,79.33333333333333
9217,2019-0296-ITA,Italy,2010,2,78.33333333333333
9218,2019-0296-ITA,Italy,2010,3,73.66666666666667
9219,2019-0296-ITA,Italy,2010,4,73.66666666666667
9220,2019-0296-ITA,Italy,2010,5,72.66666666666667
9221,2019-0296-ITA,Italy,2010,6,72.66666666666667
9222,2019-0296-ITA,Italy,2010,7,67.66666666666667
9223,2019-0296-ITA,Italy,2010,8,73.33333333333333
9224,2019-0296-ITA,Italy,2010,9,74.0
9225,2019-0296-ITA,Italy,2010,10,78.33333333333333
9226,2019-0296-ITA,Italy,2010,11,83.0
9227,2019-0296-ITA,Italy,2010,12,83.0
10368,2005-0820-PRT,Portugal,2010,1,73.77777777777777
10369,2005-0820-PRT,Portugal,2010,2,72.72222222222223
10370,2005-0820-PRT,Portugal,2010,3,74.66666666666667
10371,2005-0820-PRT,Portugal,2010,4,77.0
10372,2005-0820-PRT,Portugal,2010,5,80.55555555555556
10373,2005-0820-PRT,Portugal,2010,6,85.0
10374,2005-0820-PRT,Portugal,2010,7,87.83333333333333
10375,2005-0820-PRT,Portugal,2010,8,88.55555555555556
10376,2005-0820-PRT,Portugal,2010,9,79.83333333333333
10377,2005-0820-PRT,Portugal,2010,10,71.72222222222223
10378,2005-0820-PRT,Portugal,2010,11,76.55555555555556
10379,2005-0820-PRT,Portugal,2010,12,75.16666666666667
10656,2013-0549-GBR,United Kingdom of Great Britain and Northern Ireland (the),2010,1,78.0
10657,2013-0549-GBR,United Kingdom of Great Britain and Northern Ireland (the),2010,2,73.5
10658,2013-0549-GBR,United Kingdom of Great Britain and Northern Ireland (the),2010,3,72.0
10659,2013-0549-GBR,United Kingdom of Great Britain and Northern Ireland (the),2010,4,75.5
