,Dis No,Country,Year,Month,Rel_Hum
2739,2013-0316-JPN,Japan,2006,4,69.76923076923077
2740,2013-0316-JPN,Japan,2006,5,78.6923076923077
2741,2013-0316-JPN,Japan,2006,6,81.76923076923077
2742,2013-0316-JPN,Japan,2006,7,85.15384615384616
2743,2013-0316-JPN,Japan,2006,8,78.92307692307692
2744,2013-0316-JPN,Japan,2006,9,75.84615384615384
2745,2013-0316-JPN,Japan,2006,10,71.23076923076923
2746,2013-0316-JPN,Japan,2006,11,68.84615384615384
2747,2013-0316-JPN,Japan,2006,12,68.23076923076923
3024,2000-0381-TUR,Turkey,2006,1,77.4625
3025,2000-0381-TUR,Turkey,2006,2,76.8125
3026,2000-0381-TUR,Turkey,2006,3,70.5875
3027,2000-0381-TUR,Turkey,2006,4,67.25
3028,2000-0381-TUR,Turkey,2006,5,61.425
3029,2000-0381-TUR,Turkey,2006,6,52.4
3030,2000-0381-TUR,Turkey,2006,7,52.7
3031,2000-0381-TUR,Turkey,2006,8,46.875
3032,2000-0381-TUR,Turkey,2006,9,55.3
3033,2000-0381-TUR,Turkey,2006,10,70.4
3034,2000-0381-TUR,Turkey,2006,11,72.05
3035,2000-0381-TUR,Turkey,2006,12,68.325
3168,2015-0410-FRA,France,2006,1,77.81818181818181
3169,2015-0410-FRA,France,2006,2,74.9090909090909
3170,2015-0410-FRA,France,2006,3,74.13636363636364
3171,2015-0410-FRA,France,2006,4,70.22727272727273
3172,2015-0410-FRA,France,2006,5,71.63636363636364
3173,2015-0410-FRA,France,2006,6,65.9090909090909
3174,2015-0410-FRA,France,2006,7,67.4090909090909
3175,2015-0410-FRA,France,2006,8,71.63636363636364
3176,2015-0410-FRA,France,2006,9,73.0
3177,2015-0410-FRA,France,2006,10,77.22727272727273
3178,2015-0410-FRA,France,2006,11,77.27272727272727
3179,2015-0410-FRA,France,2006,12,78.54545454545455
3312,2006-0383-PRT,Portugal,2006,1,75.66666666666667
3313,2006-0383-PRT,Portugal,2006,2,75.77777777777777
3314,2006-0383-PRT,Portugal,2006,3,78.88888888888889
3315,2006-0383-PRT,Portugal,2006,4,83.16666666666667
3316,2006-0383-PRT,Portugal,2006,5,82.88888888888889
3317,2006-0383-PRT,Portugal,2006,6,77.72222222222223
3318,2006-0383-PRT,Portugal,2006,7,90.44444444444444
3319,2006-0383-PRT,Portugal,2006,8,81.44444444444444
3320,2006-0383-PRT,Portugal,2006,9,72.22222222222223
3321,2006-0383-PRT,Portugal,2006,10,71.11111111111111
3322,2006-0383-PRT,Portugal,2006,11,69.77777777777777
3323,2006-0383-PRT,Portugal,2006,12,71.44444444444444
3456,2009-0175-IND,India,2006,1,60.666666666666664
3457,2009-0175-IND,India,2006,2,53.333333333333336
3458,2009-0175-IND,India,2006,3,55.333333333333336
3459,2009-0175-IND,India,2006,4,52.666666666666664
3460,2009-0175-IND,India,2006,5,63.666666666666664
3461,2009-0175-IND,India,2006,6,71.16666666666667
3462,2009-0175-IND,India,2006,7,79.0
3463,2009-0175-IND,India,2006,8,80.33333333333333
3464,2009-0175-IND,India,2006,9,80.83333333333333
3465,2009-0175-IND,India,2006,10,72.83333333333333
3466,2009-0175-IND,India,2006,11,73.16666666666667
3467,2009-0175-IND,India,2006,12,67.66666666666667
3744,2003-0391-HRV,Croatia,2006,1,76.71428571428571
3745,2003-0391-HRV,Croatia,2006,2,74.19047619047619
3746,2003-0391-HRV,Croatia,2006,3,72.47619047619048
3747,2003-0391-HRV,Croatia,2006,4,74.23809523809524
3748,2003-0391-HRV,Croatia,2006,5,73.19047619047619
3749,2003-0391-HRV,Croatia,2006,6,72.04761904761905
3750,2003-0391-HRV,Croatia,2006,7,70.42857142857143
3751,2003-0391-HRV,Croatia,2006,8,76.38095238095238
3752,2003-0391-HRV,Croatia,2006,9,76.47619047619048
3753,2003-0391-HRV,Croatia,2006,10,76.71428571428571
3754,2003-0391-HRV,Croatia,2006,11,77.42857142857143
3755,2003-0391-HRV,Croatia,2006,12,81.33333333333333
4032,2003-0391-PRT,Portugal,2006,1,76.55555555555556
4033,2003-0391-PRT,Portugal,2006,2,76.44444444444444
4034,2003-0391-PRT,Portugal,2006,3,77.72222222222223
4035,2003-0391-PRT,Portugal,2006,4,81.05555555555556
4036,2003-0391-PRT,Portugal,2006,5,79.88888888888889
4037,2003-0391-PRT,Portugal,2006,6,75.27777777777777
4038,2003-0391-PRT,Portugal,2006,7,84.66666666666667
4039,2003-0391-PRT,Portugal,2006,8,79.05555555555556
4040,2003-0391-PRT,Portugal,2006,9,71.88888888888889
4041,2003-0391-PRT,Portugal,2006,10,71.66666666666667
4042,2003-0391-PRT,Portugal,2006,11,71.11111111111111
4043,2003-0391-PRT,Portugal,2006,12,73.16666666666667
4464,2007-0235-SRB,Serbia,2006,1,79.4
4465,2007-0235-SRB,Serbia,2006,2,80.53333333333333
4466,2007-0235-SRB,Serbia,2006,3,75.73333333333333
4467,2007-0235-SRB,Serbia,2006,4,72.36666666666666
4468,2007-0235-SRB,Serbia,2006,5,68.86666666666666
4469,2007-0235-SRB,Serbia,2006,6,73.96666666666667
4470,2007-0235-SRB,Serbia,2006,7,68.26666666666667
4471,2007-0235-SRB,Serbia,2006,8,72.8
4472,2007-0235-SRB,Serbia,2006,9,73.4
4473,2007-0235-SRB,Serbia,2006,10,74.73333333333333
4474,2007-0235-SRB,Serbia,2006,11,78.16666666666667
4475,2007-0235-SRB,Serbia,2006,12,84.8
4896,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2006,1,77.2
4897,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2006,2,77.16666666666667
4898,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2006,3,75.23333333333333
4899,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2006,4,73.1
4900,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2006,5,65.83333333333333
4901,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2006,6,66.06666666666666
4902,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2006,7,62.53333333333333
4903,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2006,8,63.1
4904,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2006,9,67.9
4905,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2006,10,72.26666666666667
4906,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2006,11,75.6
4907,2004-0333-MKD,Macedonia (the former Yugoslav Republic of),2006,12,81.76666666666667
5040,2007-0235-HUN,Hungary,2006,1,81.7
5041,2007-0235-HUN,Hungary,2006,2,80.75
5042,2007-0235-HUN,Hungary,2006,3,73.4
5043,2007-0235-HUN,Hungary,2006,4,68.25
5044,2007-0235-HUN,Hungary,2006,5,68.35
5045,2007-0235-HUN,Hungary,2006,6,68.75
5046,2007-0235-HUN,Hungary,2006,7,63.0
5047,2007-0235-HUN,Hungary,2006,8,74.65
5048,2007-0235-HUN,Hungary,2006,9,71.4
5049,2007-0235-HUN,Hungary,2006,10,73.45
5050,2007-0235-HUN,Hungary,2006,11,80.05
5051,2007-0235-HUN,Hungary,2006,12,87.3
5616,2007-0207-IND,India,2006,1,56.0
5617,2007-0207-IND,India,2006,2,54.0
5618,2007-0207-IND,India,2006,3,50.25
5619,2007-0207-IND,India,2006,4,31.5
5620,2007-0207-IND,India,2006,5,43.25
5621,2007-0207-IND,India,2006,6,52.25
5622,2007-0207-IND,India,2006,7,71.75
5623,2007-0207-IND,India,2006,8,74.5
5624,2007-0207-IND,India,2006,9,66.25
5625,2007-0207-IND,India,2006,10,57.25
5626,2007-0207-IND,India,2006,11,60.0
5627,2007-0207-IND,India,2006,12,63.25
5904,2000-0487-MAR,Morocco,2006,1,76.66666666666667
5905,2000-0487-MAR,Morocco,2006,2,75.66666666666667
5906,2000-0487-MAR,Morocco,2006,3,78.0
5907,2000-0487-MAR,Morocco,2006,4,85.33333333333333
5908,2000-0487-MAR,Morocco,2006,5,78.66666666666667
5909,2000-0487-MAR,Morocco,2006,6,77.66666666666667
5910,2000-0487-MAR,Morocco,2006,7,82.33333333333333
5911,2000-0487-MAR,Morocco,2006,8,80.0
5912,2000-0487-MAR,Morocco,2006,9,73.0
5913,2000-0487-MAR,Morocco,2006,10,73.0
5914,2000-0487-MAR,Morocco,2006,11,75.66666666666667
5915,2000-0487-MAR,Morocco,2006,12,71.66666666666667
6048,2007-0235-SVK,Slovakia,2006,1,80.125
6049,2007-0235-SVK,Slovakia,2006,2,81.0
6050,2007-0235-SVK,Slovakia,2006,3,74.375
6051,2007-0235-SVK,Slovakia,2006,4,67.25
6052,2007-0235-SVK,Slovakia,2006,5,68.375
6053,2007-0235-SVK,Slovakia,2006,6,66.375
6054,2007-0235-SVK,Slovakia,2006,7,55.875
6055,2007-0235-SVK,Slovakia,2006,8,72.125
6056,2007-0235-SVK,Slovakia,2006,9,66.375
6057,2007-0235-SVK,Slovakia,2006,10,69.875
6058,2007-0235-SVK,Slovakia,2006,11,80.5
6059,2007-0235-SVK,Slovakia,2006,12,85.125
6192,2004-0352-JPN,Japan,2006,1,68.0
6193,2004-0352-JPN,Japan,2006,2,71.0
6194,2004-0352-JPN,Japan,2006,3,65.0
6195,2004-0352-JPN,Japan,2006,4,69.0
6196,2004-0352-JPN,Japan,2006,5,79.0
6197,2004-0352-JPN,Japan,2006,6,83.0
6198,2004-0352-JPN,Japan,2006,7,85.0
6199,2004-0352-JPN,Japan,2006,8,81.0
6200,2004-0352-JPN,Japan,2006,9,78.0
6201,2004-0352-JPN,Japan,2006,10,76.0
6202,2004-0352-JPN,Japan,2006,11,73.0
6203,2004-0352-JPN,Japan,2006,12,67.0
6480,2003-0391-CHE,Switzerland,2006,1,74.57692307692308
6481,2003-0391-CHE,Switzerland,2006,2,75.6923076923077
6482,2003-0391-CHE,Switzerland,2006,3,73.96153846153847
6483,2003-0391-CHE,Switzerland,2006,4,74.23076923076923
6484,2003-0391-CHE,Switzerland,2006,5,74.61538461538461
6485,2003-0391-CHE,Switzerland,2006,6,69.84615384615384
6486,2003-0391-CHE,Switzerland,2006,7,69.6923076923077
6487,2003-0391-CHE,Switzerland,2006,8,79.84615384615384
6488,2003-0391-CHE,Switzerland,2006,9,80.11538461538461
6489,2003-0391-CHE,Switzerland,2006,10,79.1923076923077
6490,2003-0391-CHE,Switzerland,2006,11,75.73076923076923
6491,2003-0391-CHE,Switzerland,2006,12,74.65384615384616
6624,2005-0323-BGD,Bangladesh,2006,1,71.0
6625,2005-0323-BGD,Bangladesh,2006,2,71.28571428571429
6626,2005-0323-BGD,Bangladesh,2006,3,63.285714285714285
6627,2005-0323-BGD,Bangladesh,2006,4,71.57142857142857
6628,2005-0323-BGD,Bangladesh,2006,5,77.42857142857143
6629,2005-0323-BGD,Bangladesh,2006,6,83.71428571428571
6630,2005-0323-BGD,Bangladesh,2006,7,85.0
6631,2005-0323-BGD,Bangladesh,2006,8,84.42857142857143
6632,2005-0323-BGD,Bangladesh,2006,9,84.71428571428571
6633,2005-0323-BGD,Bangladesh,2006,10,80.57142857142857
6634,2005-0323-BGD,Bangladesh,2006,11,75.28571428571429
6635,2005-0323-BGD,Bangladesh,2006,12,72.28571428571429
6768,2003-0391-SVN,Slovenia,2006,1,78.91666666666667
6769,2003-0391-SVN,Slovenia,2006,2,76.0
6770,2003-0391-SVN,Slovenia,2006,3,72.33333333333333
6771,2003-0391-SVN,Slovenia,2006,4,73.66666666666667
6772,2003-0391-SVN,Slovenia,2006,5,72.83333333333333
6773,2003-0391-SVN,Slovenia,2006,6,66.66666666666667
6774,2003-0391-SVN,Slovenia,2006,7,60.833333333333336
6775,2003-0391-SVN,Slovenia,2006,8,76.16666666666667
6776,2003-0391-SVN,Slovenia,2006,9,75.83333333333333
6777,2003-0391-SVN,Slovenia,2006,10,78.66666666666667
6778,2003-0391-SVN,Slovenia,2006,11,79.33333333333333
6779,2003-0391-SVN,Slovenia,2006,12,81.33333333333333
6912,2012-0214-USA,United States of America (the),2006,1,49.0
6913,2012-0214-USA,United States of America (the),2006,2,48.5
6914,2012-0214-USA,United States of America (the),2006,3,53.0
6915,2012-0214-USA,United States of America (the),2006,4,42.5
6916,2012-0214-USA,United States of America (the),2006,5,50.75
6917,2012-0214-USA,United States of America (the),2006,6,48.25
6918,2012-0214-USA,United States of America (the),2006,7,55.25
6919,2012-0214-USA,United States of America (the),2006,8,66.25
6920,2012-0214-USA,United States of America (the),2006,9,64.5
6921,2012-0214-USA,United States of America (the),2006,10,61.25
6922,2012-0214-USA,United States of America (the),2006,11,56.75
6923,2012-0214-USA,United States of America (the),2006,12,61.25
7488,2004-0361-SPI,Canary Is,2006,1,78.0
7489,2004-0361-SPI,Canary Is,2006,2,71.0
7490,2004-0361-SPI,Canary Is,2006,3,84.0
7491,2004-0361-SPI,Canary Is,2006,4,74.0
7492,2004-0361-SPI,Canary Is,2006,5,77.0
7493,2004-0361-SPI,Canary Is,2006,6,78.0
7494,2004-0361-SPI,Canary Is,2006,7,77.0
7495,2004-0361-SPI,Canary Is,2006,8,79.0
7496,2004-0361-SPI,Canary Is,2006,9,79.0
7497,2004-0361-SPI,Canary Is,2006,10,77.0
7498,2004-0361-SPI,Canary Is,2006,11,77.0
7499,2004-0361-SPI,Canary Is,2006,12,71.0
8640,2003-0391-SVK,Slovakia,2006,1,80.875
8641,2003-0391-SVK,Slovakia,2006,2,81.625
8642,2003-0391-SVK,Slovakia,2006,3,74.375
8643,2003-0391-SVK,Slovakia,2006,4,68.0
8644,2003-0391-SVK,Slovakia,2006,5,68.5
8645,2003-0391-SVK,Slovakia,2006,6,67.625
8646,2003-0391-SVK,Slovakia,2006,7,57.125
8647,2003-0391-SVK,Slovakia,2006,8,72.75
8648,2003-0391-SVK,Slovakia,2006,9,67.5
8649,2003-0391-SVK,Slovakia,2006,10,71.625
8650,2003-0391-SVK,Slovakia,2006,11,80.875
8651,2003-0391-SVK,Slovakia,2006,12,85.125
8784,2010-0206-IND,India,2006,1,56.5
8785,2010-0206-IND,India,2006,2,50.666666666666664
8786,2010-0206-IND,India,2006,3,53.0
8787,2010-0206-IND,India,2006,4,37.0
8788,2010-0206-IND,India,2006,5,46.166666666666664
8789,2010-0206-IND,India,2006,6,55.5
8790,2010-0206-IND,India,2006,7,75.66666666666667
8791,2010-0206-IND,India,2006,8,76.83333333333333
8792,2010-0206-IND,India,2006,9,70.5
8793,2010-0206-IND,India,2006,10,60.166666666666664
8794,2010-0206-IND,India,2006,11,62.833333333333336
8795,2010-0206-IND,India,2006,12,65.0
9216,2019-0296-ITA,Italy,2006,1,78.33333333333333
9217,2019-0296-ITA,Italy,2006,2,76.0
9218,2019-0296-ITA,Italy,2006,3,70.66666666666667
9219,2019-0296-ITA,Italy,2006,4,74.66666666666667
9220,2019-0296-ITA,Italy,2006,5,68.66666666666667
9221,2019-0296-ITA,Italy,2006,6,59.0
9222,2019-0296-ITA,Italy,2006,7,62.333333333333336
9223,2019-0296-ITA,Italy,2006,8,69.66666666666667
9224,2019-0296-ITA,Italy,2006,9,71.0
9225,2019-0296-ITA,Italy,2006,10,75.0
9226,2019-0296-ITA,Italy,2006,11,76.33333333333333
9227,2019-0296-ITA,Italy,2006,12,79.0
10368,2005-0820-PRT,Portugal,2006,1,75.66666666666667
10369,2005-0820-PRT,Portugal,2006,2,76.16666666666667
10370,2005-0820-PRT,Portugal,2006,3,79.16666666666667
10371,2005-0820-PRT,Portugal,2006,4,82.88888888888889
10372,2005-0820-PRT,Portugal,2006,5,83.16666666666667
10373,2005-0820-PRT,Portugal,2006,6,78.5
10374,2005-0820-PRT,Portugal,2006,7,90.72222222222223
10375,2005-0820-PRT,Portugal,2006,8,81.72222222222223
10376,2005-0820-PRT,Portugal,2006,9,72.83333333333333
10377,2005-0820-PRT,Portugal,2006,10,71.61111111111111
10378,2005-0820-PRT,Portugal,2006,11,70.22222222222223
10379,2005-0820-PRT,Portugal,2006,12,71.55555555555556
10656,2013-0549-GBR,United Kingdom of Great Britain and Northern Ireland (the),2006,1,73.5
10657,2013-0549-GBR,United Kingdom of Great Britain and Northern Ireland (the),2006,2,71.0
10658,2013-0549-GBR,United Kingdom of Great Britain and Northern Ireland (the),2006,3,79.0
10659,2013-0549-GBR,United Kingdom of Great Britain and Northern Ireland (the),2006,4,77.5
